"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Midazolam|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|PeripheralVenousBlood|Rifampicin|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|VenousBlood|Plasma|Midazolam|Concentration in container [µmol/l]","Organism|VenousBlood|Plasma|Rifampicin|Concentration in container [µmol/l]","Organism|Lumen|Midazolam|Fraction of oral drug mass absorbed into mucosa","Organism|Lumen|Rifampicin|Fraction of oral drug mass absorbed into mucosa"
0,5936.291,0,9.329074,0,9.175751,0,1.040225
0,5952.422,0,8.499522,0,8.360678,0,1.040934
0,5968.554,0,7.764425,0,7.640218,0,1.041622
0,5984.685,0,7.116662,0,7.005795,0,1.042291
0,6000.816,0,6.546377,0,6.44706,0,1.042945
0,6016.947,0,6.0434,0,5.953807,0,1.043586
0,6033.079,0,5.598311,0,5.516777,0,1.044216
0,6049.21,0,5.202825,0,5.127919,0,1.044834
0,6065.341,0,4.849892,0,4.780553,0,1.045443
0,6081.472,0,4.533488,0,4.468523,0,1.046043
0,6097.604,0,4.248415,0,4.186852,0,1.046633
0,6113.735,0,3.990772,0,3.932044,0,1.047215
0,6129.866,0,3.756714,0,3.700804,0,1.047788
0,6145.997,0,3.543726,0,3.489745,0,1.048348
0,6162.128,0,3.348731,0,3.296298,0,1.048891
0,6178.26,0,3.169282,0,3.118028,0,1.049411
0,6194.391,0,3.003464,0,2.953155,0,1.04991
0,6210.522,0,2.849805,0,2.800274,0,1.050389
0,6226.653,0,2.707088,0,2.658212,0,1.050849
0,6242.785,0,2.574288,0,2.52597,0,1.05129
0,6258.916,0,2.450517,0,2.402681,0,1.051714
0,6275.047,0,2.334998,0,2.287582,0,1.05212
0,6291.178,0,2.227042,0,2.180001,0,1.05251
0,6307.31,0,2.126035,0,2.079326,0,1.052885
0,6323.441,0,2.031437,0,1.985037,0,1.053244
0,6339.572,0,1.942756,0,1.896638,0,1.053589
0,6355.703,0,1.859574,0,1.813714,0,1.05392
0,6371.834,0,1.781487,0,1.735901,0,1.054237
0,6387.966,0,1.708054,0,1.662644,0,1.054542
0,6404.097,0,1.638909,0,1.593726,0,1.054835
0,6420.228,0,1.57389,0,1.528972,0,1.055116
0,6436.359,0,1.512789,0,1.468079,0,1.055386
0,6452.491,0,1.455133,0,1.410588,0,1.055645
0,6468.622,0,1.400765,0,1.356487,0,1.055893
0,6484.753,0,1.34953,0,1.305432,0,1.056132
0,6500.884,0,1.301138,0,1.257234,0,1.056361
0,6517.016,0,1.255456,0,1.211775,0,1.056581
0,6533.146,0,1.212309,0,1.168831,0,1.056792
0,6549.278,0,1.17152,0,1.128248,0,1.056996
0,6565.409,0,1.132943,0,1.089883,0,1.057191
0,6581.541,0,1.096446,0,1.053596,0,1.057378
0,6597.671,0,1.061899,0,1.01926,0,1.057558
0,6613.803,0,1.029181,0,0.9867556,0,1.057732
0,6629.934,0,0.998179,0,0.9559696,0,1.057898
0,6646.065,0,0.9687886,0,0.9267958,0,1.058059
0,6662.196,0,0.9409135,0,0.8991401,0,1.058213
0,6678.328,0,0.9144619,0,0.872909,0,1.058361
0,6694.459,0,0.8893497,0,0.8480191,0,1.058504
0,6710.59,0,0.8654979,0,0.824392,0,1.058641
0,6726.721,0,0.8428306,0,0.8019495,0,1.058773
0,6742.853,0,0.8212795,0,0.7806261,0,1.058901
0,6758.984,0,0.8007779,0,0.7603527,0,1.059023
0,6775.115,0,0.7812647,0,0.7410685,0,1.059142
0,6791.246,0,0.7626841,0,0.7227201,0,1.059256
0,6807.377,0,0.7449798,0,0.7052463,0,1.059366
0,6823.509,0,0.7281041,0,0.6886043,0,1.059472
0,6839.64,0,0.7120085,0,0.6727433,0,1.059574
0,6855.771,0,0.696646,0,0.6576129,0,1.059673
0,6871.902,0,0.6819789,0,0.6431834,0,1.059768
0,6888.034,0,0.6679657,0,0.6294051,0,1.059861
0,6904.165,0,0.6545727,0,0.6162487,0,1.05995
0,6920.296,0,0.641765,0,0.6036798,0,1.060036
0,6936.427,0,0.6295033,0,0.5916505,0,1.060119
0,6952.559,0,0.617767,0,0.5801567,0,1.0602
0,6968.69,0,0.6065173,0,0.569142,0,1.060278
0,6984.821,0,0.5957283,0,0.558585,0,1.060353
0,7000.952,0,0.5853831,0,0.5484851,0,1.060426
0,7017.083,0,0.5754501,0,0.5387836,0,1.060497
0,7033.215,0,0.5659155,0,0.5294893,0,1.060566
0,7049.346,0,0.5567572,0,0.5205719,0,1.060633
0,7065.477,0,0.5479516,0,0.511999,0,1.060697
0,7081.608,0,0.5394778,0,0.5037625,0,1.06076
0,7097.74,0,0.5313089,0,0.4958243,0,1.060821
0,7113.871,0,0.5234408,0,0.4881935,0,1.06088
0,7130.002,0,0.5158592,0,0.4808523,0,1.060938
