"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Midazolam|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|PeripheralVenousBlood|Midazolam|Whole Blood (Peripheral Venous Blood) [µmol/l]","Organism|PeripheralVenousBlood|Rifampicin|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|PeripheralVenousBlood|Rifampicin|Whole Blood (Peripheral Venous Blood) [µmol/l]","Organism|VenousBlood|Plasma|Midazolam|Concentration in container [µmol/l]","Organism|VenousBlood|Plasma|Rifampicin|Concentration in container [µmol/l]","Organism|Lumen|Midazolam|Fraction of oral drug mass absorbed into mucosa","Organism|Lumen|Rifampicin|Fraction of oral drug mass absorbed into mucosa"
0,6330,0,0,1.994683,1.819237,0,1.948388,0,1.053386
0,6333,0,0,1.978193,1.803988,0,1.93195,0,1.05345
0,6336,0,0,1.9619,1.788921,0,1.915712,0,1.053514
0,6339,0,0,1.945802,1.774034,0,1.899673,0,1.053577
0,6342,0,0,1.929898,1.759326,0,1.883833,0,1.053639
0,6345,0,0,1.914178,1.744789,0,1.868168,0,1.053702
0,6348,0,0,1.898643,1.730423,0,1.852683,0,1.053763
0,6351,0,0,1.883288,1.716225,0,1.837373,0,1.053825
0,6354,0,0,1.868111,1.702193,0,1.822234,0,1.053885
0,6357,0,0,1.853112,1.688325,0,1.807271,0,1.053946
0,6360,0,0,1.83829,1.67462,0,1.792493,0,1.054006
0,6363,0,0,1.823642,1.661076,0,1.777892,0,1.054065
0,6366,0,0,1.809165,1.64769,0,1.76347,0,1.054124
0,6369,0,0,1.794858,1.634461,0,1.749225,0,1.054183
0,6372,0,0,1.780711,1.621382,0,1.735127,0,1.054241
0,6375,0,0,1.766724,1.608452,0,1.721184,0,1.054298
0,6378,0,0,1.752895,1.595669,0,1.707391,0,1.054355
0,6381,0,0,1.739219,1.58303,0,1.693741,0,1.054412
0,6384,0,0,1.725697,1.570533,0,1.680243,0,1.054469
0,6387,0,0,1.712326,1.558177,0,1.666905,0,1.054524
0,6390,0,0,1.699103,1.545959,0,1.653718,0,1.05458
0,6393,0,0,1.686026,1.533876,0,1.640682,0,1.054635
0,6396,0,0,1.673093,1.521928,0,1.627796,0,1.05469
0,6399,0,0,1.660306,1.510114,0,1.615051,0,1.054744
0,6402,0,0,1.647662,1.498432,0,1.602449,0,1.054798
0,6405,0,0,1.63516,1.486882,0,1.589989,0,1.054851
0,6408,0,0,1.6228,1.475461,0,1.577671,0,1.054904
0,6411,0,0,1.610581,1.46417,0,1.565498,0,1.054957
0,6414,0,0,1.598505,1.45301,0,1.553472,0,1.055009
0,6417,0,0,1.586571,1.441979,0,1.541591,0,1.055061
0,6420,0,0,1.57478,1.431078,0,1.529858,0,1.055112
0,6423,0,0,1.563131,1.420305,0,1.51827,0,1.055163
0,6426,0,0,1.551607,1.40965,0,1.506796,0,1.055214
0,6429,0,0,1.540213,1.399116,0,1.495444,0,1.055264
0,6432,0,0,1.528945,1.388699,0,1.484209,0,1.055314
0,6435,0,0,1.517799,1.378398,0,1.473083,0,1.055363
0,6438,0,0,1.506775,1.36821,0,1.462079,0,1.055412
0,6441,0,0,1.495869,1.358133,0,1.451198,0,1.055461
0,6444,0,0,1.485076,1.348163,0,1.440432,0,1.05551
0,6447,0,0,1.474393,1.338297,0,1.429781,0,1.055557
0,6450,0,0,1.463819,1.328535,0,1.419244,0,1.055605
0,6453,0,0,1.453366,1.318883,0,1.408827,0,1.055652
0,6456,0,0,1.443026,1.309336,0,1.39853,0,1.055699
0,6459,0,0,1.432801,1.299894,0,1.388353,0,1.055746
0,6462,0,0,1.422692,1.290556,0,1.378301,0,1.055792
0,6465,0,0,1.412692,1.28132,0,1.368355,0,1.055838
0,6468,0,0,1.402801,1.272184,0,1.358513,0,1.055884
0,6471,0,0,1.39302,1.26315,0,1.348776,0,1.055929
0,6474,0,0,1.383349,1.254216,0,1.339141,0,1.055974
0,6477,0,0,1.373786,1.24538,0,1.329605,0,1.056018
0,6480,0,0,1.364321,1.236637,0,1.320174,0,1.056062
0,6483,0,0,1.354957,1.227987,0,1.310841,0,1.056106
0,6486,0,0,1.345689,1.219429,0,1.301604,0,1.05615
0,6489,0,0,1.336516,1.210959,0,1.292461,0,1.056193
0,6492,0,0,1.327443,1.202582,0,1.283419,0,1.056236
0,6495,0,0,1.318467,1.194294,0,1.274478,0,1.056278
0,6498,0,0,1.309586,1.186095,0,1.265638,0,1.056321
0,6501,0,0,1.3008,1.177984,0,1.256898,0,1.056363
0,6504,0,0,1.292108,1.169959,0,1.248257,0,1.056404
0,6507,0,0,1.283507,1.162019,0,1.239701,0,1.056445
0,6510,0,0,1.274999,1.154164,0,1.231235,0,1.056486
0,6513,0,0,1.266581,1.146393,0,1.222856,0,1.056527
0,6516,0,0,1.258254,1.138706,0,1.214562,0,1.056567
0,6519,0,0,1.250015,1.131099,0,1.206359,0,1.056607
0,6522,0,0,1.241861,1.123573,0,1.198243,0,1.056647
0,6525,0,0,1.233794,1.116126,0,1.190213,0,1.056687
0,6528,0,0,1.225811,1.108757,0,1.182268,0,1.056726
0,6531,0,0,1.217911,1.101465,0,1.174407,0,1.056765
0,6534,0,0,1.210094,1.09425,0,1.166627,0,1.056803
0,6537,0,0,1.202358,1.08711,0,1.158928,0,1.056842
0,6540,0,0,1.194701,1.080045,0,1.15131,0,1.05688
0,6543,0,0,1.187123,1.073052,0,1.143771,0,1.056917
0,6546,0,0,1.179624,1.066133,0,1.13631,0,1.056955
0,6549,0,0,1.172203,1.059285,0,1.128928,0,1.056992
0,6552,0,0,1.164858,1.052508,0,1.121622,0,1.057029
0,6555,0,0,1.157589,1.045802,0,1.114393,0,1.057066
0,6558,0,0,1.150395,1.039165,0,1.107238,0,1.057102
0,6561,0,0,1.143275,1.032596,0,1.100157,0,1.057138
0,6564,0,0,1.136228,1.026095,0,1.093149,0,1.057174
0,6567,0,0,1.129253,1.019661,0,1.086214,0,1.057209
0,6570,0,0,1.12235,1.013293,0,1.079349,0,1.057245
0,6573,0,0,1.115518,1.006991,0,1.072556,0,1.05728
0,6576,0,0,1.108755,1.000753,0,1.065832,0,1.057315
0,6579,0,0,1.102061,0.9945787,0,1.059177,0,1.057349
0,6582,0,0,1.095436,0.9884678,0,1.052591,0,1.057383
0,6585,0,0,1.088877,0.9824193,0,1.046072,0,1.057418
0,6588,0,0,1.082385,0.9764323,0,1.03962,0,1.057451
0,6591,0,0,1.075959,0.9705062,0,1.033233,0,1.057485
0,6594,0,0,1.069597,0.9646401,0,1.02691,0,1.057518
0,6597,0,0,1.0633,0.9588335,0,1.020652,0,1.057551
0,6600,0,0,1.057066,0.9530857,0,1.014458,0,1.057584
0,6603,0,0,1.050895,0.947396,0,1.008326,0,1.057616
0,6606,0,0,1.044786,0.9417637,0,1.002257,0,1.057649
0,6609,0,0,1.038738,0.936188,0,0.9962485,0,1.057681
0,6612,0,0,1.03275,0.9306685,0,0.9903008,0,1.057713
0,6615,0,0,1.026822,0.9252042,0,0.984413,0,1.057744
0,6618,0,0,1.020953,0.9197947,0,0.9785842,0,1.057776
0,6621,0,0,1.015143,0.9144394,0,0.972814,0,1.057807
0,6624,0,0,1.00939,0.9091375,0,0.9671015,0,1.057838
0,6627,0,0,1.003695,0.9038884,0,0.9614461,0,1.057868
0,6630,0,0,0.9980555,0.8986916,0,0.955847,0,1.057899
0,6633,0,0,0.9924719,0.8935463,0,0.9503036,0,1.057929
0,6636,0,0,0.9869432,0.8884521,0,0.9448151,0,1.057959
0,6639,0,0,0.981469,0.8834082,0,0.9393809,0,1.057989
0,6642,0,0,0.9760487,0.8784144,0,0.934001,0,1.058019
0,6645,0,0,0.9706816,0.8734698,0,0.9286744,0,1.058048
0,6648,0,0,0.9653671,0.8685739,0,0.9234005,0,1.058077
0,6651,0,0,0.9601046,0.8637262,0,0.9181786,0,1.058106
0,6654,0,0,0.9548935,0.8589261,0,0.9130083,0,1.058135
0,6657,0,0,0.9497333,0.8541731,0,0.9078889,0,1.058164
0,6660,0,0,0.9446233,0.8494667,0,0.90282,0,1.058192
0,6663,0,0,0.9395629,0.8448062,0,0.8978004,0,1.05822
0,6666,0,0,0.9345515,0.8401912,0,0.8928301,0,1.058248
0,6669,0,0,0.9295886,0.8356211,0,0.8879082,0,1.058276
0,6672,0,0,0.9246737,0.8310955,0,0.8830343,0,1.058303
0,6675,0,0,0.9198062,0.8266137,0,0.8782079,0,1.058331
0,6678,0,0,0.9149856,0.8221755,0,0.8734283,0,1.058358
0,6681,0,0,0.9102114,0.8177802,0,0.868695,0,1.058385
0,6684,0,0,0.905483,0.8134273,0,0.8640079,0,1.058412
0,6687,0,0,0.9007999,0.8091165,0,0.8593661,0,1.058438
0,6690,0,0,0.8961617,0.8048472,0,0.8547693,0,1.058465
0,6693,0,0,0.8915678,0.8006189,0,0.850217,0,1.058491
0,6696,0,0,0.8870178,0.7964313,0,0.8457086,0,1.058517
0,6699,0,0,0.8825111,0.7922839,0,0.8412437,0,1.058543
0,6702,0,0,0.8780473,0.7881761,0,0.8368218,0,1.058568
0,6705,0,0,0.8736257,0.7841075,0,0.832442,0,1.058594
0,6708,0,0,0.8692459,0.7800776,0,0.828104,0,1.058619
0,6711,0,0,0.8649076,0.7760861,0,0.8238074,0,1.058644
0,6714,0,0,0.8606101,0.7721325,0,0.8195516,0,1.058669
0,6717,0,0,0.856353,0.7682163,0,0.8153363,0,1.058694
0,6720,0,0,0.8521358,0.7643372,0,0.8111609,0,1.058719
0,6723,0,0,0.8479583,0.7604948,0,0.8070251,0,1.058743
0,6726,0,0,0.8438199,0.7566885,0,0.8029287,0,1.058767
0,6729,0,0,0.8397202,0.7529182,0,0.798871,0,1.058792
0,6732,0,0,0.8356587,0.7491833,0,0.7948517,0,1.058815
0,6735,0,0,0.8316351,0.7454835,0,0.7908704,0,1.058839
0,6738,0,0,0.827649,0.7418182,0,0.7869266,0,1.058863
0,6741,0,0,0.8236998,0.7381874,0,0.7830201,0,1.058886
0,6744,0,0,0.8197873,0.7345904,0,0.7791501,0,1.05891
0,6747,0,0,0.8159108,0.7310268,0,0.7753161,0,1.058933
0,6750,0,0,0.8120699,0.7274963,0,0.7715178,0,1.058956
0,6753,0,0,0.8082644,0.7239985,0,0.7677547,0,1.058978
0,6756,0,0,0.8044938,0.7205332,0,0.7640266,0,1.059001
0,6759,0,0,0.8007578,0.7170998,0,0.7603329,0,1.059023
0,6762,0,0,0.7970558,0.713698,0,0.7566732,0,1.059046
0,6765,0,0,0.7933877,0.7103276,0,0.7530474,0,1.059068
0,6768,0,0,0.7897531,0.7069882,0,0.7494554,0,1.05909
0,6771,0,0,0.7861515,0.7036794,0,0.7458966,0,1.059112
0,6774,0,0,0.7825828,0.700401,0,0.7423707,0,1.059134
0,6777,0,0,0.7790464,0.6971526,0,0.7388772,0,1.059155
0,6780,0,0,0.7755421,0.6939338,0,0.7354161,0,1.059177
0,6783,0,0,0.7720696,0.6907445,0,0.7319868,0,1.059198
0,6786,0,0,0.7686282,0.6875841,0,0.7285889,0,1.059219
0,6789,0,0,0.7652177,0.6844522,0,0.7252215,0,1.05924
0,6792,0,0,0.7618378,0.6813487,0,0.7218846,0,1.059261
0,6795,0,0,0.758488,0.6782732,0,0.7185779,0,1.059282
0,6798,0,0,0.7551681,0.6752254,0,0.715301,0,1.059302
0,6801,0,0,0.7518778,0.672205,0,0.7120534,0,1.059323
0,6804,0,0,0.7486166,0.6692116,0,0.7088349,0,1.059343
0,6807,0,0,0.7453845,0.666245,0,0.7056455,0,1.059363
0,6810,0,0,0.7421811,0.6633052,0,0.7024852,0,1.059383
0,6813,0,0,0.7390061,0.6603916,0,0.6993535,0,1.059403
0,6816,0,0,0.7358592,0.657504,0,0.6962499,0,1.059423
0,6819,0,0,0.7327401,0.654642,0,0.6931744,0,1.059443
0,6822,0,0,0.7296485,0.6518057,0,0.6901266,0,1.059462
0,6825,0,0,0.7265843,0.6489945,0,0.6871064,0,1.059481
0,6828,0,0,0.7235467,0.6462082,0,0.6841129,0,1.059501
0,6831,0,0,0.7205355,0.6434462,0,0.6811453,0,1.05952
0,6834,0,0,0.7175505,0.6407085,0,0.6782038,0,1.059539
0,6837,0,0,0.7145913,0.6379948,0,0.6752881,0,1.059558
0,6840,0,0,0.7116577,0.6353049,0,0.6723978,0,1.059576
0,6843,0,0,0.7087494,0.6326383,0,0.6695325,0,1.059595
0,6846,0,0,0.705866,0.629995,0,0.6666918,0,1.059614
0,6849,0,0,0.7030075,0.6273746,0,0.6638762,0,1.059632
0,6852,0,0,0.7001737,0.6247773,0,0.6610858,0,1.05965
0,6855,0,0,0.6973643,0.6222023,0,0.6583199,0,1.059668
0,6858,0,0,0.694579,0.6196497,0,0.6555783,0,1.059686
0,6861,0,0,0.6918175,0.6171192,0,0.6528608,0,1.059704
0,6864,0,0,0.6890797,0.6146105,0,0.6501672,0,1.059722
0,6867,0,0,0.6863653,0.6121235,0,0.6474974,0,1.05974
0,6870,0,0,0.6836739,0.6096577,0,0.6448504,0,1.059757
0,6873,0,0,0.6810051,0.607213,0,0.6422257,0,1.059775
0,6876,0,0,0.6783589,0.6047892,0,0.6396235,0,1.059792
0,6879,0,0,0.6757349,0.602386,0,0.6370434,0,1.059809
0,6882,0,0,0.673133,0.6000032,0,0.6344852,0,1.059826
0,6885,0,0,0.6705528,0.5976406,0,0.6319485,0,1.059844
0,6888,0,0,0.6679943,0.595298,0,0.6294332,0,1.05986
0,6891,0,0,0.6654572,0.5929753,0,0.6269395,0,1.059877
0,6894,0,0,0.6629415,0.5906723,0,0.6244677,0,1.059894
0,6897,0,0,0.6604468,0.5883887,0,0.6220169,0,1.059911
0,6900,0,0,0.6579729,0.5861244,0,0.6195872,0,1.059927
0,6903,0,0,0.6555197,0.5838792,0,0.6171784,0,1.059943
0,6906,0,0,0.653087,0.5816529,0,0.6147903,0,1.05996
0,6909,0,0,0.6506745,0.5794453,0,0.6124228,0,1.059976
0,6912,0,0,0.6482817,0.577256,0,0.6100747,0,1.059992
0,6915,0,0,0.6459082,0.5750846,0,0.6077453,0,1.060008
0,6918,0,0,0.643554,0.5729311,0,0.6054352,0,1.060024
0,6921,0,0,0.6412187,0.5707953,0,0.6031438,0,1.06004
0,6924,0,0,0.6389022,0.5686769,0,0.6008707,0,1.060055
0,6927,0,0,0.6366043,0.5665758,0,0.5986158,0,1.060071
0,6930,0,0,0.6343246,0.5644917,0,0.5963787,0,1.060086
0,6933,0,0,0.6320636,0.5624248,0,0.5941609,0,1.060102
0,6936,0,0,0.6298211,0.560375,0,0.5919622,0,1.060117
0,6939,0,0,0.6275969,0.5583419,0,0.5897819,0,1.060132
0,6942,0,0,0.6253906,0.5563256,0,0.58762,0,1.060147
0,6945,0,0,0.6232023,0.5543256,0,0.5854765,0,1.060162
0,6948,0,0,0.6210317,0.5523421,0,0.5833514,0,1.060177
0,6951,0,0,0.6188788,0.5503747,0,0.5812447,0,1.060192
0,6954,0,0,0.6167425,0.5484229,0,0.5791536,0,1.060207
0,6957,0,0,0.6146226,0.5464864,0,0.5770783,0,1.060221
0,6960,0,0,0.6125191,0.5445653,0,0.5750191,0,1.060236
0,6963,0,0,0.610432,0.5426592,0,0.5729756,0,1.06025
0,6966,0,0,0.6083609,0.5407681,0,0.5709476,0,1.060265
0,6969,0,0,0.6063055,0.5388917,0,0.5689346,0,1.060279
0,6972,0,0,0.6042655,0.5370298,0,0.566936,0,1.060293
0,6975,0,0,0.6022421,0.5351829,0,0.5649551,0,1.060308
0,6978,0,0,0.6002346,0.5333508,0,0.562991,0,1.060322
0,6981,0,0,0.5982427,0.531533,0,0.5610429,0,1.060336
0,6984,0,0,0.5962664,0.5297296,0,0.5591109,0,1.060349
0,6987,0,0,0.5943056,0.5279404,0,0.5571951,0,1.060363
0,6990,0,0,0.5923601,0.5261654,0,0.5552956,0,1.060377
0,6993,0,0,0.5904301,0.5244043,0,0.5534126,0,1.060391
0,6996,0,0,0.5885142,0.5226567,0,0.5515423,0,1.060404
0,6999,0,0,0.5866128,0.5209224,0,0.5496857,0,1.060418
0,7002,0,0,0.5847256,0.5192014,0,0.5478432,0,1.060431
0,7005,0,0,0.5828528,0.5174936,0,0.5460144,0,1.060444
0,7008,0,0,0.5809939,0.5157988,0,0.5441989,0,1.060458
0,7011,0,0,0.5791489,0.5141169,0,0.5423965,0,1.060471
0,7014,0,0,0.5773175,0.5124477,0,0.5406067,0,1.060484
0,7017,0,0,0.5755004,0.5107915,0,0.5388327,0,1.060497
0,7020,0,0,0.5736971,0.5091481,0,0.5370731,0,1.06051
0,7023,0,0,0.5719075,0.5075172,0,0.5353275,0,1.060523
0,7026,0,0,0.5701315,0.5058989,0,0.5335959,0,1.060535
0,7029,0,0,0.568369,0.504293,0,0.5318783,0,1.060548
0,7032,0,0,0.5666198,0.5026994,0,0.5301749,0,1.060561
0,7035,0,0,0.5648841,0.501118,0,0.5284858,0,1.060573
0,7038,0,0,0.5631608,0.4995483,0,0.5268077,0,1.060586
0,7041,0,0,0.5614501,0.4979903,0,0.5251419,0,1.060598
0,7044,0,0,0.5597521,0.4964441,0,0.5234885,0,1.060611
0,7047,0,0,0.5580665,0.4949093,0,0.5218471,0,1.060623
0,7050,0,0,0.5563933,0.493386,0,0.5202176,0,1.060635
0,7053,0,0,0.5547322,0.4918739,0,0.5185996,0,1.060647
0,7056,0,0,0.5530831,0.490373,0,0.5169928,0,1.06066
0,7059,0,0,0.551446,0.4888832,0,0.5153992,0,1.060672
0,7062,0,0,0.5498207,0.4874043,0,0.5138175,0,1.060683
0,7065,0,0,0.5482071,0.4859362,0,0.5122476,0,1.060695
0,7068,0,0,0.546605,0.4844788,0,0.5106894,0,1.060707
0,7071,0,0,0.5450143,0.4830319,0,0.5091427,0,1.060719
0,7074,0,0,0.5434347,0.4815955,0,0.5076075,0,1.060731
0,7077,0,0,0.5418663,0.4801693,0,0.5060838,0,1.060742
0,7080,0,0,0.5403085,0.4787531,0,0.5045699,0,1.060754
0,7083,0,0,0.5387614,0.4773468,0,0.5030664,0,1.060765
0,7086,0,0,0.5372247,0.4759503,0,0.5015732,0,1.060777
0,7089,0,0,0.5356984,0.4745634,0,0.50009,0,1.060788
0,7092,0,0,0.5341822,0.473186,0,0.4986167,0,1.0608
0,7095,0,0,0.5326759,0.4718179,0,0.4971529,0,1.060811
0,7098,0,0,0.5311795,0.470459,0,0.4956985,0,1.060822
0,7101,0,0,0.5296944,0.4691103,0,0.4942567,0,1.060833
0,7104,0,0,0.5282197,0.4677712,0,0.4928256,0,1.060844
0,7107,0,0,0.5267553,0.4664415,0,0.4914052,0,1.060855
0,7110,0,0,0.5253014,0.4651212,0,0.4899957,0,1.060866
0,7113,0,0,0.5238578,0.4638104,0,0.4885973,0,1.060877
0,7116,0,0,0.5224248,0.462509,0,0.4872101,0,1.060888
0,7119,0,0,0.5210021,0.461217,0,0.4858341,0,1.060899
0,7122,0,0,0.5195874,0.4599329,0,0.484464,0,1.06091
0,7125,0,0,0.5181821,0.4586575,0,0.4831029,0,1.06092
0,7128,0,0,0.516786,0.4573906,0,0.4817503,0,1.060931
0,7131,0,0,0.5153988,0.4561321,0,0.480406,0,1.060941
0,7134,0,0,0.5140204,0.4548819,0,0.4790694,0,1.060952
0,7137,0,0,0.5126505,0.4536397,0,0.47774,0,1.060962
0,7140,0,0,0.5112892,0.4524057,0,0.4764183,0,1.060973
0,7143,0,0,0.5099388,0.4511811,0,0.4751104,0,1.060983
0,7146,0,0,0.5085976,0.4499649,0,0.4738123,0,1.060993
0,7149,0,0,0.5072659,0.4487574,0,0.4725243,0,1.061004
0,7152,0,0,0.5059435,0.4475583,0,0.4712468,0,1.061014
0,7155,0,0,0.5046308,0.4463679,0,0.4699802,0,1.061024
0,7158,0,0,0.5033277,0.4451861,0,0.4687249,0,1.061034
0,7161,0,0,0.5020339,0.4440127,0,0.4674799,0,1.061044
0,7164,0,0,0.5007467,0.4428459,0,0.4662379,0,1.061054
0,7167,0,0,0.4994676,0.4416867,0,0.4650034,0,1.061064
0,7170,0,0,0.4981965,0.440535,0,0.4637758,0,1.061074
0,7173,0,0,0.496933,0.4393906,0,0.4625548,0,1.061084
0,7176,0,0,0.4956771,0.4382533,0,0.4613395,0,1.061094
0,7179,0,0,0.4944282,0.437123,0,0.4601293,0,1.061103
0,7182,0,0,0.4931867,0.4359995,0,0.4589252,0,1.061113
0,7185,0,0,0.4919536,0.4348836,0,0.4577329,0,1.061123
0,7188,0,0,0.4907279,0.4337746,0,0.4565484,0,1.061132
0,7191,0,0,0.4895095,0.4326724,0,0.4553716,0,1.061142
0,7194,0,0,0.4882982,0.4315769,0,0.4542028,0,1.061151
0,7197,0,0,0.487094,0.4304879,0,0.4530421,0,1.061161
0,7200,0,0,0.4858967,0.4294054,0,0.4518898,0,1.06117
0,7203,0,0,0.4868109,0.4298382,0,0.4683616,0,0.8867077
0,7206,0,0,0.5140941,0.4508378,0,0.5606184,0,0.892227
0,7209,0,0,0.5989109,0.5188017,0,0.7483683,0,0.9003004
0,7212,0,0,0.763095,0.6528783,0,1.037866,0,0.9096834
0,7215,0,0,1.015407,0.8614319,0,1.423682,0,0.919979
0,7218,0,0,1.359753,1.148075,0,1.909015,0,0.931021
0,7221,0,0,1.799678,1.515689,0,2.49626,0,0.9425977
0,7224,0,0,2.337347,1.965893,0,3.184685,0,0.9544726
0,7227,0,0,2.972332,2.498281,0,3.968966,0,0.9663945
0,7230,0,0,3.699721,3.109168,0,4.833026,0,0.9775884
0,7233,0,0,4.502102,3.785762,0,5.737484,0,0.9875309
0,7236,0,0,5.35227,4.507571,0,6.65134,0,0.9962284
0,7239,0,0,6.223462,5.253904,0,7.550202,0,1.003739
0,7242,0,0,7.091625,6.005649,0,8.414495,0,1.010157
0,7245,0,0,7.937111,6.746518,0,9.22826,0,1.015594
0,7248,0,0,8.743033,7.462211,0,9.981547,0,1.020169
0,7251,0,0,9.497484,8.14186,0,10.66723,0,1.023997
0,7254,0,0,10.19275,8.777669,0,11.28261,0,1.027187
0,7257,0,0,10.82279,9.363412,0,11.82536,0,1.029838
0,7260,0,0,11.38488,9.89537,0,12.29641,0,1.032036
0,7263,0,0,11.87846,10.37166,0,12.69799,0,1.033857
0,7266,0,0,12.30471,10.79192,0,13.03342,0,1.035365
0,7269,0,0,12.66594,11.1569,0,13.3067,0,1.036617
0,7272,0,0,12.96544,11.46833,0,13.52227,0,1.037657
0,7275,0,0,13.2071,11.72861,0,13.68481,0,1.038525
0,7278,0,0,13.39511,11.9406,0,13.79902,0,1.03925
0,7281,0,0,13.53385,12.10745,0,13.86951,0,1.039861
0,7284,0,0,13.6277,12.23249,0,13.90077,0,1.040379
0,7287,0,0,13.68099,12.31911,0,13.89704,0,1.040821
0,7290,0,0,13.69788,12.37072,0,13.86234,0,1.041201
0,7293,0,0,13.68236,12.39064,0,13.8004,0,1.041532
0,7296,0,0,13.63813,12.38208,0,13.71465,0,1.041822
0,7299,0,0,13.56868,12.34806,0,13.60827,0,1.042081
0,7302,0,0,13.47719,12.29146,0,13.48411,0,1.042313
0,7305,0,0,13.36661,12.21496,0,13.34481,0,1.042525
0,7308,0,0,13.23964,12.12107,0,13.1927,0,1.042719
0,7311,0,0,13.0987,12.01209,0,13.02989,0,1.042899
0,7314,0,0,12.94598,11.89011,0,12.85826,0,1.043068
0,7317,0,0,12.78344,11.75705,0,12.67949,0,1.043228
0,7320,0,0,12.61283,11.61464,0,12.49508,0,1.04338
0,7323,0,0,12.43575,11.46447,0,12.30637,0,1.043526
0,7326,0,0,12.2536,11.30796,0,12.11453,0,1.043668
0,7329,0,0,12.06761,11.14638,0,11.92059,0,1.043805
0,7332,0,0,11.87888,10.98087,0,11.72543,0,1.043939
0,7335,0,0,11.68838,10.81244,0,11.52985,0,1.04407
0,7338,0,0,11.49693,10.64198,0,11.33453,0,1.044199
0,7341,0,0,11.30528,10.47028,0,11.14006,0,1.044326
0,7344,0,0,11.11406,10.29804,0,10.94693,0,1.044452
0,7347,0,0,10.92382,10.12585,0,10.75558,0,1.044576
0,7350,0,0,10.73502,9.954248,0,10.56636,0,1.044698
0,7353,0,0,10.54806,9.78368,0,10.37958,0,1.044819
0,7356,0,0,10.36329,9.614535,0,10.19548,0,1.04494
0,7359,0,0,10.18097,9.447147,0,10.01428,0,1.045059
0,7362,0,0,10.00134,9.281795,0,9.83614,0,1.045177
0,7365,0,0,9.824594,9.118711,0,9.661185,0,1.045294
0,7368,0,0,9.65088,8.958092,0,9.489518,0,1.045411
0,7371,0,0,9.480317,8.800093,0,9.32121,0,1.045526
0,7374,0,0,9.312995,8.644841,0,9.156311,0,1.045641
0,7377,0,0,9.148978,8.492435,0,8.994851,0,1.045755
0,7380,0,0,8.988309,8.342948,0,8.836841,0,1.045868
0,7383,0,0,8.831013,8.196432,0,8.682277,0,1.04598
0,7386,0,0,8.677096,8.052922,0,8.531145,0,1.046092
0,7389,0,0,8.526553,7.912436,0,8.383419,0,1.046203
0,7392,0,0,8.379365,7.774976,0,8.23906,0,1.046313
0,7395,0,0,8.235505,7.640537,0,8.098031,0,1.046423
0,7398,0,0,8.094934,7.509098,0,7.960273,0,1.046532
0,7401,0,0,7.957611,7.380634,0,7.825749,0,1.04664
0,7404,0,0,7.823483,7.255109,0,7.694368,0,1.046748
0,7407,0,0,7.692499,7.132486,0,7.566114,0,1.046855
0,7410,0,0,7.564609,7.012722,0,7.440935,0,1.046962
0,7413,0,0,7.439756,6.895774,0,7.318692,0,1.047068
0,7416,0,0,7.317865,6.781581,0,7.199379,0,1.047174
0,7419,0,0,7.198803,6.670047,0,7.082578,0,1.047279
0,7422,0,0,7.082518,6.56112,0,6.968874,0,1.047383
0,7425,0,0,6.96904,6.454798,0,6.857906,0,1.047487
0,7428,0,0,6.858322,6.351038,0,6.749478,0,1.047591
0,7431,0,0,6.750236,6.249744,0,6.643545,0,1.047694
0,7434,0,0,6.64465,6.15082,0,6.540141,0,1.047797
0,7437,0,0,6.541522,6.054215,0,6.43919,0,1.047899
0,7440,0,0,6.440839,5.959899,0,6.340554,0,1.048001
0,7443,0,0,6.342531,5.86781,0,6.244205,0,1.048102
0,7446,0,0,6.246507,5.777875,0,6.150094,0,1.048203
0,7449,0,0,6.152698,5.690032,0,6.058147,0,1.048304
0,7452,0,0,6.061045,5.604225,0,5.968294,0,1.048404
0,7455,0,0,5.971498,5.520401,0,5.880482,0,1.048504
0,7458,0,0,5.883999,5.438507,0,5.794654,0,1.048604
0,7461,0,0,5.798487,5.358487,0,5.710755,0,1.048703
0,7464,0,0,5.714899,5.280284,0,5.62873,0,1.048802
0,7467,0,0,5.633182,5.203848,0,5.548512,0,1.0489
0,7470,0,0,5.553285,5.129129,0,5.470076,0,1.048998
0,7473,0,0,5.475156,5.056078,0,5.393332,0,1.049096
0,7476,0,0,5.398746,4.984649,0,5.318288,0,1.049194
0,7479,0,0,5.323999,4.914792,0,5.244816,0,1.049291
0,7482,0,0,5.250875,4.846464,0,5.172967,0,1.049388
0,7485,0,0,5.179322,4.77962,0,5.102621,0,1.049484
0,7488,0,0,5.10928,4.714207,0,5.033646,0,1.049581
0,7491,0,0,5.040712,4.650187,0,4.966283,0,1.049677
0,7494,0,0,4.973625,4.58755,0,4.900364,0,1.049772
0,7497,0,0,4.907993,4.526269,0,4.835788,0,1.049868
0,7500,0,0,4.843703,4.466262,0,4.772342,0,1.049963
0,7503,0,0,4.780697,4.407482,0,4.710375,0,1.050057
0,7506,0,0,4.718921,4.349879,0,4.649378,0,1.050152
0,7509,0,0,4.658351,4.293424,0,4.589622,0,1.050246
0,7512,0,0,4.599053,4.238142,0,4.531514,0,1.05034
0,7515,0,0,4.541058,4.184049,0,4.474236,0,1.050434
